,Unnamed: 0,Tweet,Date,Username,Hashtags,processedtext,category
1580,1580,"People also have a responsibilty. I know the BBMP vehicle comes everyday to collect garbage. All the man insisted was to segregate kitchen waste &amp; plastics. Educated ppl found it so cumbersome and so they go and throw it near a park in the morning,",2019-10-30 11:16:45+00:00,pn906,,peopl also responsibilti i know bbmp vehicl come everyday collect garbag all man insist segreg kitchen wast amp plastic educ ppl found cumbersom go throw near park morn,Waste/Garbage
1581,1581,Shameless BBMP police dept garden city has become garbage city stop people migrating from other states,2019-10-30 11:02:25+00:00,Putranbp,,shameless bbmp polic dept garden citi becom garbag citi stop peopl migrat state,Waste/Garbage
1582,1582,"Pls visit Peenya Indl Area, very pathetic.Pot holes, left-right-centre digged road, over flowing sewage, beautiful garbage corners.",2019-10-30 09:35:40+00:00,MABUGANE,,pl visit peenya indl area pathet pot hole left right centr dig road flow sewag beauti garbag corner,Potholes
1583,1583,Most corporators steal these vans and ask them to collect garbage from commercial establishments because there is huge money they get as bribe...can you really take concrete action on this ? Do you really feel you have that power to stop this ?????,2019-10-30 08:42:29+00:00,PBalach87447061,,most corpor steal van ask collect garbag commerci establish huge money get bribe realli take concret action do realli feel power stop,Waste/Garbage
1584,1584,"Sir these dreams are good. Being a local i too have dreamt our city will be like this one day.but no. Where are your pourakarmikas, contractors and garbage collecting vans ? They don't collect waste regularly... every one Just has money money on their minds..",2019-10-30 08:39:35+00:00,PBalach87447061,,sir dream good be local dreamt citi like one day where pourakarmika contractor garbag collect van they collect wast regularli everi one just money money mind,Waste/Garbage
1585,1585,"Can you please do something for alpine eco road behind graphite India. This road was blocked due to bwssb work and now after reopening the road is in even worse state than earlier.muddy, dirty and big potholes. Garbage dump on onr part has made road smell bad too.",2019-10-30 08:19:13+00:00,rakesh_rrsingh,,can pleas someth alpin eco road behind graphit india thi road block due bwssb work reopen road even wors state earlier muddi dirti big pothol garbag dump onr part made road smell bad,Waste/Garbage
1586,1586,@BBMPCOMM @BBMP_MAYOR your Yelahanka zone officers Chitra Jayaram AEE and her JR. Health inspector are not responding to the complaint pending from last 8 months. Garbage dumped everywhere including vacant sites. Roads are filled with construction material. Need action.,2019-10-30 08:18:00+00:00,raghumr69,,bbmpcomm bbmp mayor yelahanka zone offic chitra jayaram aee jr health inspector respond complaint pend last month garbag dump everywher includ vacant site road fill construct materi need action,Waste/Garbage
1587,1587,"Bengaluru garbage woes predate Swacch Bharat . Apart from BBMP apathy, civic sense apathy is a huge challenge here. I have personally asked PPL not to dump garbage &amp; have been asked to take a hike, from supposedly educated PPL. Having said that BBMP has no solution in sight.",2019-10-30 08:15:25+00:00,andy_iyeng,,bengaluru garbag woe predat swacch bharat apart bbmp apathi civic sens apathi huge challeng i person ask ppl dump garbag amp ask take hike supposedli educ ppl have said bbmp solut sight,Waste/Garbage
1588,1588,"But the crux is who has thrown so much garbage on the roadside? BBMP? BBMP contractors? or We, the people of helpless Bengaluru?",2019-10-30 08:08:52+00:00,macharajarao,,but crux thrown much garbag roadsid bbmp bbmp contractor we peopl helpless bengaluru,Waste/Garbage
1589,1589,"when Maitri Govt was ruling i heard the underworld people also invested in tender called for Garbage collection and disposal , An ACP was question a rowdy on live Round about his interest in Tender for BBMP Garbage Collection and disposal .",2019-10-30 07:42:54+00:00,dhruva91,,maitri govt rule heard underworld peopl also invest tender call garbag collect dispos an acp question rowdi live round interest tender bbmp garbag collect dispos,Waste/Garbage
1590,1590,"Afaik, it's privatized. BBMP pays contractors for sweeping roads, garbage collection. Many politicians have won the contracts.",2019-10-30 07:39:39+00:00,Equateall,,afaik privat bbmp pay contractor sweep road garbag collect mani politician contract,Waste/Garbage
1591,1591,"No wonder I hate going to B'lore as once a garden city is choked with traffic, fumes, garbage, piles of wires hanging, broken foothpaths, potholed roads. It is as if the city has no maa-baap, irrespective of BJP or Congress's rule. And, BBMP is simply a waste body. #GarbageCity",2019-10-30 07:31:10+00:00,AkhilWriter,#GarbageCity,no wonder i hate go b lore garden citi choke traffic fume garbag pile wire hang broken foothpath pothol road it citi maa baap irrespect bjp congress rule and bbmp simpli wast bodi garbagec,Waste/Garbage
1592,1592,"This place really hell. Worry how surroundings of this place people are living. Why this worst condition of this area not taken up to clear debris, garbage by ellected representative and BBMP.",2019-10-30 06:20:58+00:00,Parvath85284588,,thi place realli hell worri surround place peopl live whi worst condit area taken clear debri garbag ellect repres bbmp,Waste/Garbage
1593,1593,We are always there to do our part and we a citizens are doing it. BUT BBMP AND ITS STAFF DOING MUCH MUCH WITH NEGLIGIBLE EFFORTS which has left our GARDEN CITY AS A GARBAGE AND STINKING CITY ,2019-10-30 06:07:38+00:00,sjhuq,,we alway part citizen but bbmp and it staff do much much with neglig effort left garden citi as a garbag and stink citi,Waste/Garbage
1594,1594,"That’s the problem. With govt agencies, it’s complacency both ways. By BBMP &amp; by ppl. If it’s privatised like in US and agencies stop picking up garbage if not paid, ppl will fall in line automatically",2019-10-30 05:50:35+00:00,gandabherunda,,that problem with govt agenc complac way by bbmp amp ppl if privatis like us agenc stop pick garbag paid ppl fall line automat,Waste/Garbage
1595,1595,"You'd think so. But I've seen people in my (posh) colony fighting with the BBMP garbage pickup personnel over a measly 100 rupees a month because they feel ""they already pay taxes"" so no need to pay extra for what the government is supposed to do. ",2019-10-30 05:48:24+00:00,desiboho,,you think but i seen peopl posh coloni fight bbmp garbag pickup personnel measli rupe month feel alreadi pay tax need pay extra govern suppos,Waste/Garbage
1596,1596,"If there is one govt work that needs to be privatised on SoS basis, it’s garbage disposal &amp; collection system. BBMP simply doesn’t have willingness or manpower to clean up our city. Many would really be willing to pay good Money to Pvt companies if outsourcing is done right! ",2019-10-30 05:47:06+00:00,gandabherunda,,if one govt work need privatis so basi garbag dispos amp collect system bbmp simpli willing manpow clean citi mani would realli will pay good money pvt compani outsourc done right,Waste/Garbage
1597,1597,The future is now. Get ready for #GalaxyZFold2 – the phone that is designed to change the shape of the future. Which feature are you most excited about? Register now: https://bit.ly/2YQHu2b #Samsung,2020-09-01 15:45:00+00:00,SamsungIndia,#GalaxyZFold2 #Samsung,the futur get readi galaxyzfold phone design chang shape futur which featur excit regist http bit ly yqhu b samsung,Waste/Garbage
1598,1598,"Ananth Nagar near E city, Blore. There is a mountain of garbage on D rd. Pedestrians have to walk middle of the rd. It stinks. There's traffic jam. Who is accountable? We worship cows and is this what we feed them? @BBMPSWMSplComm @Tejasvi_Surya @narendramodi @BBMP_MAYOR",2019-10-30 05:28:57+00:00,shutterbugsandy,,ananth nagar near e citi blore there mountain garbag d rd pedestrian walk middl rd it stink there traffic jam who account we worship cow feed bbmpswmsplcomm tejasvi surya narendramodi bbmp mayor,Waste/Garbage
1599,1599,This is how Bangalore is. -Footpath dug up since a month -Garbage dumped everywhere. -More potholes than road. This is whole 2 km lake-road stretch in btm. Why the F are we paying taxes can someone explain? @Tejasvi_Surya @BBMPCOMM #bbmp #bangaloretraffic #bangalorerains,2019-10-30 05:14:59+00:00,logical_sk,#bbmp #bangaloretraffic #bangalorerains,thi bangalor footpath dug sinc month garbag dump everywher more pothol road thi whole km lake road stretch btm whi f pay tax someon explain tejasvi surya bbmpcomm bbmp bangaloretraff bangalorerain,Potholes
1600,1600,This can be achieved with the help of #bbmp need to come up with new innovations to handle garbage.,2019-10-30 04:23:01+00:00,sush0907,#bbmp,thi achiev help bbmp need come new innov handl garbag,Waste/Garbage
1601,1601,Sir since 4 days no garbage collection in padmanabhanagar 20th main,2019-10-30 04:21:01+00:00,AnnapoornN,,sir sinc day garbag collect padmanabhanagar th main,Waste/Garbage
1602,1602,"Very good job. But looks like this is only area which got cleaned up for photograph and advertise BBMP brand. Please visit Panathur , you will see the garbage beauty on road.",2019-10-30 04:03:25+00:00,panathurjyothe1,,veri good job but look like area got clean photograph advertis bbmp brand pleas visit panathur see garbag beauti road,Waste/Garbage
1603,1603,Real face of bbmp collecting garbage from all over n dumping in residential area ward no .43 nandini layout 560096 .. lines n lines of garbage filled bbmp autos n trucks r kept here.. which has polluted d area n emit strong foul n filthy smell ,2019-10-30 03:57:12+00:00,dipika18j,,real face bbmp collect garbag n dump residenti area ward nandini layout line n line garbag fill bbmp auto n truck r kept pollut area n emit strong foul n filthi smell,Waste/Garbage
1604,1604,@D_Roopa_IPS is there a way to file a complaint against BBMP for not collecting the garbage. Bcz they don't respond when we call them. @BBMP_MAYOR @BBMPCOMM Pls advice.,2019-10-30 03:45:24+00:00,NaveenDamle,,d roopa ip way file complaint bbmp collect garbag bcz respond call bbmp mayor bbmpcomm pl advic,Waste/Garbage
1605,1605,"BBMP is dumping all the collected garbage in front of the houses. I am attaching the pictures of Jakkasandra, 1st block, 3rd main, 7 th cross. Kindly look into the same.@narendramodi @RahulGandhi @INCIndia @BJP4India @bsyeddyurappa @ndtvindia",2019-10-30 03:45:02+00:00,sood_avinanda,,bbmp dump collect garbag front hous i attach pictur jakkasandra st block rd main th cross kindli look narendramodi rahulgandhi incindia bjp india bsyeddyurappa ndtvindia,Waste/Garbage
1606,1606,Thanks for cleaning the mess of public. I am ashamed that people simply throw garbage and waste on footpath and then complain about cleanliness and diseases. We need to educate people and impose heavy fines to make the city clean.,2019-10-30 02:17:47+00:00,abhi_ikey,,thank clean mess public i asham peopl simpli throw garbag wast footpath complain cleanli diseas we need educ peopl impos heavi fine make citi clean,Waste/Garbage
1607,1607,Yes. I also observe that in East Bangalore the BBMP contractor sends garbage collector team who are bengali. I suspect why we do not have anyone who speaks Kannada. Need to check ASAP. Happy to help. @PCMohanMP @ArvindLBJP NRC required ASAP,2019-10-30 01:31:09+00:00,archit_b,,ye i also observ east bangalor bbmp contractor send garbag collector team bengali i suspect anyon speak kannada need check asap happi help pcmohanmp arvindlbjp nrc requir asap,Waste/Garbage
1608,1608,"In our ward(182), pourakarmikas were not seen today. Even household garbage not collected. Streets not swept.",2019-10-29 20:23:38+00:00,snramanath,,in ward pourakarmika seen today even household garbag collect street swept,Waste/Garbage
1609,1609,"In the second pic, the street still looks ugly after removing garbage. Who is responsible for cleaning it?",2019-10-29 17:40:00+00:00,_Ashwatthama_,,in second pic street still look ugli remov garbag who respons clean,Waste/Garbage
1610,1610,Who put that garbage on the road in the first place...it is the public. The public is not supposed to put garbage on the road. We create alot of our own problems.,2019-10-29 17:34:40+00:00,Changeindia20,,who put garbag road first place public the public suppos put garbag road we creat alot problem,Waste/Garbage
1611,1611,"I am a citizen residing in NS palya, BTM 2nd stage, PIN: 560076. From few days, the area around our apartment is being dug. Debris are piled up.Garbage is dumped.If it rains heavily, the road is completely waterlogged. Drains can breed dengue mosquitos. @BBMP_MAYOR @BBMPCOMM",2019-10-29 16:05:24+00:00,meet_Chandrima,,i citizen resid ns palya btm nd stage pin from day area around apart dug debri pile garbag dump if rain heavili road complet waterlog drain breed dengu mosquito bbmp mayor bbmpcomm,Water
1612,1612,This is really good job. But you should catch people who leave garbage like this. We citizens first need to stop throwing garbage at random places.,2019-10-29 14:26:35+00:00,shrikanthkm07,,thi realli good job but catch peopl leav garbag like we citizen first need stop throw garbag random place,Waste/Garbage
1613,1613,"Bangalore flooded on sunday due to rain & Japan flooded due to typhoon in last week Not single piece of plastic/garbage floating around,That's waste management Something to learn from, Before you ask people to put trash in dustbin. PROVIDE DUSTBINS! at every hundred meters or so ",2019-10-29 14:23:31+00:00,punithaiu,,bangalor flood sunday due rain japan flood due typhoon last week not singl piec plastic garbag float around that wast manag someth learn befor ask peopl put trash dustbin provid dustbin everi hundr meter,Waste/Garbage
