Unnamed: 0,Tweet,Date,Username,Hashtags,Category
1692,One suggestion: Traffic's turning towards pottery road via tannery road circle can be routed from under the bridge after the BWSSB office if that can be converted into a road.,2019-10-04 10:04:06+00:00,Abdeewana,,Water
1693,BWSSB has been referred also on the ground that it gives a pro labour approach to a statute which is solely not 'worker oriented'. Interestingly Justice Sujqta Manohar had once referred it directly from 2 to 7 judges. :),2019-10-04 09:56:46+00:00,namitsaxena2007,,Water
1694,"Many HC judgments which relied on it are also tagged along with the reference order in SC. I don't say that a doubted judgment cannot be relied upon. I say it's precedential value is very less. BWSSB gives a pro labour interpretation as per majority, one reason of reliance.",2019-10-04 09:54:18+00:00,namitsaxena2007,,Water
1695,Hope they remove debris! #bbmp and #bwssb always does this half cooked works!,2019-10-04 09:38:59+00:00,Nitz_007,#bbmp #bwssb,Water
1696,"Can you then explain why courts all over the country continue to follow BWSSB, despite the fact that it has now been under a referral for the last fifteen years?",2019-10-04 09:33:58+00:00,gautambhatia88,,Water
1697,"If a judgement is not stayed, it holds the field, reference notwithstanding. See e.g., BWSSB presently referred to a 9J bench. In any event, Katju has authored two other judgements on this proposition which haven't been referred.",2019-10-04 09:32:21+00:00,gautambhatia88,,Water
1698,"Bangalore, area wud be Begur Koppa road, Yelenahalli. A maintenance can take place once or twice in a http://yr.in the last 1 month v received such 15 SMS abt maintenance.fix dis once fr all &amp; stobehaving like #bbmp #bwssb dept. V hv lost all hopes on them. Airtel nxt?",2019-10-04 09:14:26+00:00,KaushekB,#bbmp #bwssb,Water
1699,"@chairmanbwssb BWSSB is not safe for payment. With link provided in karnataka one , you will reach different sites one of them http://ww1.bwssb.org. Asked for a safe payment mode earlier.",2019-10-04 09:07:03+00:00,sri_mss,,Water
1700,The future is now. Get ready for #GalaxyZFold2 – the phone that is designed to change the shape of the future. Which feature are you most excited about? Register now: https://bit.ly/2YQHu2b #Samsung,2020-09-01 15:45:00+00:00,SamsungIndia,#GalaxyZFold2 #Samsung,Water
1701,"Sir ,I am preparing for KPSC last from 3years. Hopefully I will get Job from BWSSB as a Meter reader. until then do you have any contact job ?",2019-10-04 08:00:45+00:00,KIRANKORI988606,,Water
1702,@Tejasvi_Surya @Bengaluru2050 @RLR_BTM @namma_BTM First BWSSB work and now white topping even when we know 29th main is the only way to reach bannerghatta road. Life is becoming miserable for BTM resident. #savebangalore,2019-10-04 07:54:00+00:00,MrAnoop_kumar,#savebangalore,Water
1703,What help do you need from us? If ur team and bwssb can work in such a way the holes that thy dig can be covered back properly within 2-3 days of digging.. Ths can avoid askn help frm us.. I m really gtn pisd off with ur tweets.. Cause u don't mk Sense half the time..Happy dasara,2019-10-04 06:54:03+00:00,RobinNetto3,,Water
1704,As instructed the BWSSB AE Naveen has completed the work. ,2019-10-04 05:56:11+00:00,ArvindLBJP,,Water
1705,"Bwssb n bescom people installing utility pipes like sanitary, water supply n power cables across roadside drain vents instead of below bed level of drain bed as per the conditions imposed by bbmp.This causes hurdle to free flow of water #Water logging on roads",2019-10-04 04:53:57+00:00,save_resource,#Water,Water
1706,Killer roads! #killerroads #Bengaluru #RoadSafety #corruption #BBMP #bwssb @TimesNow @BangaloreMirror @MirrorNow @dpkBopanna @fayedsouza @republic @CNNnews18 @NewsX @NEWS9TWEETS @NEWS9 @suvarnanewstv @navikakumar @RShivshankar,2019-10-04 04:40:10+00:00,MonkeyAnomalous,#killerroads #Bengaluru #RoadSafety #corruption #BBMP #bwssb,Water
1707,@PMOIndia @AmitShah @BSYBJP @CMofKarnataka @DVSadanandGowda -Thank you Sirs! Finally #Niagara in #India!!! #bwssb #bbmp @BBMPCOMM @BBMP_MAYOR #waterfalls #Bengaluru #killerroads #RoadSafety #SwachhBharat #SwachhBharatMission,2019-10-04 04:28:59+00:00,MonkeyAnomalous,#Niagara #India #bwssb #bbmp #waterfalls #Bengaluru #killerroads #RoadSafety #SwachhBharat #SwachhBharatMission,Water
1708,"@PMOIndia @narendramodi @AmitShah - Sirs, please help us. This is #Bengaluru ward no. 25. #BBMP #bwssb have totally ruined the city. Accidents are reported daily due to these killer roads and appeals to @BSYBJP @CMofKarnataka @DVSadanandGowda have yielded nothing.Please save us.",2019-10-04 04:16:32+00:00,MonkeyAnomalous,#Bengaluru #BBMP #bwssb,Water
1709,"First make the BBMP engineers to work. The road in front of my house dug up bu BWSSB. BBMP is not asphalting it. If rain, then it is hell. No action on my complaint so far ",2019-10-04 00:38:51+00:00,pavanaja,,Water
1710,ನಾಳೆ bwssb or BESCOM ಅವ್ರು ಅಗಿತಾರೆ.. 1 ತಿಂಗಳು ಯಾಕೆ ಕಾಯಬೇಕು?,2019-10-03 18:26:27+00:00,nag4ever2003,,Water
1711,"SB, BBMP took over the responsibility of asphalting roads after BWSSB dug them up. This recent UGD work all over bangalore, @chairmanbwssb claims INR 100 Cr was already transferred to BBMP. Question to ask is - what happened to foresight, planning and execution on part of BBMP?",2019-10-03 16:41:44+00:00,dasakali,,Water
1712,"Based on my interactions with BESCOM, BWSSB, BBMP and Police officials over the years in Bengaluru, my understanding is that about half of them have of them have positive intent to deliver services towards citizens. The rest? Not without ""connections"" or without ""service charge""",2019-10-03 16:10:56+00:00,rednivaram,,Water
1713,Wt can we expect from BWSSB? Dey r the number one culprits.,2019-10-03 13:57:29+00:00,shashi8n,,Water
1714,The BWSSB came in early morning at 12:30 AM and filled the mud. Not sure how long this going to sustain. When there was a @CMofKarnataka visit to this locality @BBMPCOMM fixed the road On a warlike basis where cm convey goes And of course that road already spoiled. @narendramodi,2019-10-03 13:50:28+00:00,sknsangha,,Water
1715,@ICICIBank_Care What kind of pathetic portal you have for ICICI Corporate banking can't even find simple billers for BESCOM and BWSSB?,2019-10-03 12:10:33+00:00,MonuKotia,,Water
1716,Sad to see the work halted at Hebbal. #BWSSB @krishnabgowda,2019-10-03 11:43:50+00:00,Kiran_K_Gowda,#BWSSB,Water
1717,The BWSSB AE Naveen has been instructed to finish the work by tomorrow.,2019-10-03 10:48:00+00:00,ArvindLBJP,,Water
1718,"@CPBlr . Now a days, Traffic police , Instead of reporting or filing an FIR against BBMP and BWSSB Commissioners, is resorting to help them by filling up pot holes, repairing roads, clearing clogged drains et al. This is Ridiculous. Let BBMP and BWSSB do their respective jobs. ",2019-10-03 09:27:51+00:00,Mshivaram23M,,Water
1719,@amazonIN tried paying bills for bwssb water bills. iOS version ..cannot select operator bwssb. Android version .. could not get the bills even though all details are correct. Has this been tested enough.?,2019-10-03 08:54:03+00:00,sri_mss,,Water
1720,@chairmanbwssb is there a certified app( iOS or Android) from bwssb that we can use to manage billing?,2019-10-03 08:26:56+00:00,sri_mss,,Water
1721,"Ladies and Gents, the wait is finally over! I present to you my EP #REALMS dropping in less than 48hours!! Pre-add/pre-save link here https://music.empi.re/realms #RealmsEP",2020-09-08 17:08:59+00:00,wandecoal,#REALMS #RealmsEP,Water
1722,This junction is the biggest blunder to Tin-fac area and this issue cant be solved anta last govt gee BWSSB statement kotidaree.,2019-10-03 08:12:37+00:00,Sudhana2302,,Water
1723,@nitin_gadkari Thank you for reviving the river ways in our country Sir. @BBMPCOMM @BBMP_MAYOR @PMOIndia @AmitShah @DVSadanandGowda @CMofKarnataka @BSYBJP #BBMP #BWSSB #Bengaluru #ThursdayThoughts,2019-10-03 07:09:46+00:00,MonkeyAnomalous,#BBMP #BWSSB #Bengaluru #ThursdayThoughts,Water
1724,If BWSSB doesn't know Where empure hotel at shivajinagar located than i dont think u r fit to be sitting there what is the use of complaining on helpline when u ppl not bothered to attend only msg we get transferred &amp; rejected @BBMPCOMM,2019-10-03 06:44:53+00:00,meetrosh1,,Water
1725,"Sir, raised the complaint Thank You Your Complaint has been registered Complaint Number: BWSSB-2019-10-02-70471 Complaint Category: Water Complaint forwarded to AE A Narayanapura Service station Mobile number 9845444051 of AE: Yashwanth Your complaint will be",2019-10-03 06:41:46+00:00,ranjanbaisak,,Water
1726,"Basically whenever BBMP is asked why roads are bad, they claim BWSSB has dug up the road or BESCOM has dug up the road (with or without permission). When both are owned by BBMP then there is no such excuse present. Same with BMTC you ask why feeder bus is not present to metro",2019-10-03 05:56:32+00:00,piyush_ranjan,,Water
1727,"@chairmanbwssb sir, abv pic taken in front of taaza tindi Jayanagar both BLK. The Manhole was cleaned and debris removed was not taken by BWSSB persons. Pls do needful immly ",2019-10-03 05:31:35+00:00,ShankaAnanth,,Water
1728,"Thank you for this fantastic infrastructure! Urban Bengaluru, ward no. 25 @CMofKarnataka @BSYBJP @BBMPCOMM @BBMP_MAYOR @PMOIndia @AmitShah @DVSadanandGowda @narendramodi #BWSSB #BBMP #bbmpmayor #bbmpcomm #Bengaluru #RoadSafety #Horamavu",2019-10-03 04:49:42+00:00,MonkeyAnomalous,#BWSSB #BBMP #bbmpmayor #bbmpcomm #Bengaluru #RoadSafety #Horamavu,Water
1729,"Dear @Tejasvi_Surya, Have you seen Bannerghatta road after you visited along with chiefs of BBMP, BWSSB and BMRTCL? Please visit again and see the progress. I hope you will be happy.",2019-10-03 04:18:50+00:00,rmohanc,,Water
1730,"Merge BWSSB into BBMP, merge BMTC and BESCOM and transfer ownership to BBMP, also transfer some BMRCL ownership from state to BBMP. This would make BBMP a single agency capable of commanding everyone. In parallel, reform BBMP by direct elections and having a CEO",2019-10-03 04:07:09+00:00,piyush_ranjan,,Water
1731,What would happen when bwssb comes along? ,2019-10-03 02:48:01+00:00,eyzberg,,Water
1732,1/3 #BangaloreRains and inefficient #BBMP #BWSSB are deadly combination.They recklessly contribute to waterlogging and complete inundation of roads. a) The #bangalorerains have created a mess out of #NewThippasandraMainRoad. @BBMPCOMM @PCMohanMP @mla_raghu @blrcitytraffic,2019-10-02 19:18:10+00:00,naveenkattemane,#BangaloreRains #BBMP #BWSSB #bangalorerains #NewThippasandraMainRoad,Water
1733,"Dear citizens we are suffering from more than a decade, we approached all concerned BBMP/BWSSB/MLA/ Corporator totally useless we only have a cement road we are lacking DRAINAGE, SEWER LINE, MAN HOLE @Byadarahalli ""C"" Street beside benson &amp;williams town B,lore-560046 ",2019-10-02 16:53:08+00:00,pbuhpbuh,,Water
1734,"Also copy BBMP, BWSSB, Corporator, MLA",2019-10-02 09:43:29+00:00,pbuhpbuh,,Water
1735,ಸರ್ಕಾರದ ಮುಖ್ಯ ಕಾರ್ಯದರ್ಶಿ ಟಿ.ಎಂ.ವಿಜಯಭಾಸ್ಕರ್‌ ಅವರಿಗೆ ದೂರು ಸಲ್ಲಿಕೆ #BWSSB ,2019-10-02 04:38:02+00:00,prajavani,#BWSSB,Water
1736,"@BBMPCOMM @BBMP_MAYOR @BSYBJP @nitin_gadkari @MorrorNow @TOIIndiaNews @RedFMIndia @ZeeNews @republic @MORTHIndia This is how 'Fix my Street' app work. Unless BWSSB work is complete, the pothole will remain OPEN. No action UNTIL it claims innocent life???? ",2019-10-01 18:02:49+00:00,khilar007,,Water
1737,Tejasvi will address this issue exactly like he solved Pathetic roads from Bilkehalli to Meenakshi mall... Last heard BWSSB officials told BMRCL not to tar roads as they are going to dig again... Can we dig all over Bangalore and dump all mess on @chairmanbwssb - most useless,2019-10-01 17:20:23+00:00,SajivSBLR,,Water
1738,@chairmanbwssb this road was dug by #bwssb about 6 months ago road has not been reconstructed till now even after 6 months #BBMP says your department is responsible but your department is not responding pls take action &amp; make them take action.,2019-10-01 15:46:16+00:00,Asambhadda,#bwssb #BBMP,Water
1739,"Wake up, wake up @BBMPCOMM ..I hope your zero tolerance policy is helping you maintain the road conditions in Bengaluru? BWSSB has already given you 100 crores to construct the road digged by them. Then what are you waiting for? Where did the money go? @nitin_gadkari @MORTHIndia",2019-10-01 10:41:06+00:00,SharanShashank,,Water
1740,From Richmond circle till ShantiNagar bus stop...is @BBMPCOMM Have you checked the depth of potholes due to low class work from BWSSB? take left dust...in between potholes take ..right ...nightmare Why we have to suffer? @udaygaruda @PCMohanMP @DVSadanandGowda @Tejasvi_Surya,2019-10-01 06:45:52+00:00,HarishNemmar,,Water
1741,@BBMPCOMM bwssb is digging a newly laid road. Is there not a ban digging newly laid roads ? ,2019-10-01 05:17:07+00:00,prdambal,,Water
1742,The future is now. Get ready for #GalaxyZFold2 – the phone that is designed to change the shape of the future. Which feature are you most excited about? Register now: https://bit.ly/2YQHu2b #Samsung,2020-09-01 15:45:00+00:00,SamsungIndia,#GalaxyZFold2 #Samsung,Water
1743,"@BBMPCOMM Sir, 24th Main road was laid in Aug - BWSSB people have come to dig the road - pls help",2019-10-01 05:10:23+00:00,anandmangalam,,Water
1744,"@CMofKarnataka @chairmanbwssb BWSSB going in BBMP way. Dt 23-09 complnt no 68874, not yet attended. Called Engr ,no action so far. Drainage pipe broken,water going in lake. City can not tolerate one more lethargic utility Co.Pls have system of following up of complaints at yr end",2019-10-01 04:38:41+00:00,MABUGANE,,Water
1745,"#BBMP #BWSSB, you have one more competitor @NammaBESCOM to make our life miserable #S13 sub-division, #Kudlu Village. Only difference is they make impact inside premises as well. @BSYBJP @PMOIndia @BescomTa. Daily 6-7 hours power cut since 21-September. God save Bengaluru.",2019-10-01 03:22:05+00:00,PandaAshutosha,#BBMP #BWSSB #S13 #Kudlu,Water
1746,"@CPBlr @CMofKarnataka @BSYBJP @deepolice12 saw couple of @Hennurps cops on bike on Horamavu Agara Main Road Babusapalaya... Abusing security guards assisting 2 wheelers, as road blocked recently for BWSSB work... The Moron showed his ID and it read Sidhappa.. 1/2",2019-09-30 19:03:43+00:00,SajivSBLR,,Water
1747,"Same condition at #GearSchoolRoad pending for months. BBMP and BWSSB busy blaming each other for the mess, while citizens lungs are getting filled with dust. At least refund our tax money so it can be used for medical treatment. @Dkhallirising",2019-09-30 14:32:27+00:00,Deebee3184,#GearSchoolRoad,Water
1748,I wish I could kidnap this team and bring them to my area to show the pathetic condition of roads made by BWSSB digging work for UFW project. @chairmanbwssb @BBMPCOMM,2019-09-30 13:22:46+00:00,plus530,,Water
1749,Gear school road & other roads whr the BWSSB work was in progress will also be fixed it seems. The BWSSB chairman has promised to fix the issue.,2019-09-30 13:06:42+00:00,venkatesh_rvk14,,Water
1750,"Good Effort ! How about the same action if repeated pushing BWSSB /Corporator /MLA for Byadarahalli""C"" Street Ward#61 Beside Benson Town &amp; Willimans Town Bangalore-560046 with a Dust Bins for dry and wet waste, Drainage, Sewer Line (for disposal of toilet water) &amp; Man Holes",2019-09-30 12:23:45+00:00,behuman13950998,,Water
1751,I agree. It's the same situation in every part of Bangalore! Shame on BBMP for such incompetence. The icing on the cake is BWSSB who goes digging everywhere and still doesn't solve a single problem. There are places where they tarred uneven without filling.,2019-09-30 10:36:53+00:00,dpaknayak,,Water
1752,Good Move by BWSSB.The coming days are very tough and natural resource of water will become a rare Commodity.BWSSB's checking the properties through NGOs for rain water harvesting systems sounds very good.Future plan is to be implemented now and BWSSB has done it.People should do,2019-09-30 09:31:26+00:00,write2ragavan,,Water
