tweet,civic_issue
Slept in the same bed as my 4 year old brother. It was a rough night. I think he beat me up in my sleep cause my back hurts now ,0
last night i like killed myself and my arm is all messed up now. haha I fell like flat on my facelong story how it happened such a klutz ,0
"Holy shit, Indiana is boring. This is just flat nothingness upon flat nothingness. And I have 156 more miles of it. ",0
can sense a Hull goal ,0
I'm so screwed. ,0
Settling the house. ,0
"dudu was too naughty to sleep , what a bad girl ",0
I cant stop sneezing ,0
WP hates me. ,0
Wide awake for no good reason ,0
Having our first &quot;company status meeting&quot; - very exciting plans! Not over beer though. ,0
@zownder I'm doing well! Its beautiful here and im stuck in class  but going out tonight shall be fun! How are you??,0
I wish I knew what I was doing!!! This thing is so ass backwards ,0
@styletime Again! ,0
"@rob_burress it doesn't work, therefore POS ",0
"wow, that was a great nap- wonder if the heart attack and the accident was just a dream? um... no ",0
doesnt want to leave nathan for a week  but i know it will probably be for the better.,0
MY INTERNET IS SOMEWHAT WORKING! I want seb ,0
"*Remembers she has contaminated well water and has to find new housing.*  A big, dark, cloud just blocked that sunshine ",0
Four quizes and an exam - not my favorite way to spend a Saturday. ,0
My ipod just broke. ,0
art is calling! easter almost over school on tuesday ,0
@ work. on day #6.  whts goin on with everyone?,0
@andreatunes yeah but i can't drive to Apple right now soo Best Buy's my only hope. I think i've only seen the black and white there ,0
Good morning! just helping otu to clean the house... ,0
On the way to D.C. for the day with Jillian. We're on a charter bus anD I have to pee really bad. We're in traffic ,0
"@chantalclaret it doesnt make me laugh either,my friend hacked my twitter im sorry ",0
my tummy hurts ,0
Let's Get Clinical is on RCRD LBL http://is.gd/t9br I want the full album  #maximopark,0
GOOD MORNING!! had a {{ GREAT }} time last night!... have NO plans ,0
but isn't having any luck ,0
@coolcatteacher Don't have her name.  Was presenting at ND Tech conference in Fargo.,0
"@AndySambergSNL http://twitpic.com/3fp2c - no, i found tht pic on google images ",0
Waiting in the cold for a manager to come ,0
I don't like being sick ,0
"Missing the girlies- house is empty &amp; i've run out of Grey's to watch  hmmm, what to do??!",0
Tomorrow I fly again for the eighth time this year! As always I'm starting to get nervous already! ,0
"@nydgenga Hi sweetie, thats really mean people taking your food ",0
's cake has sunk  so off to learn more database theory in the sun and forget about attempts at domestic-goddess-ity...,0
...last night hilarious &lt;3 work all dayyyyy ,0
"I'm filling out information for PRS, it's horrible ",0
R.I.P. JILL DDD: || AN DI CAN'T THINK OF ANYBODY ELSE WHO I HATE TO MISS AS MUCH AS I HATE MISSING YOU.   ,0
got to finish my hw today  almost done.lol.,0
@AndySambergSNL http://twitpic.com/3fp2c - So now im not sure if this is really Andy ,0
Make that an LG Shine :-P I had too much sugar at the theaters last night. I miss Spencerrrr ,0
"@3SillyDogs It is nice here too, 50s, but the temps are going to drop today ",0
@SnowgooseSA OMG you were so the person that caused the whole of the M1 to come to a standstill today? Sorry bout the car btw! ,0
"@jenxstudios i wish i had showtime  weeds, dexter and the avns? great network!",0
@spam - mikkey is back  - check out @kerimcinerney account,0
can't wait for his FTTH NBN connection ... when all he can get upstream to @ttr2008 's is 8 kbps  ,0
My uncle and grandma were in a car crash. My uncle is going 2 jail 4 dui hit and run. ,0
@exampleyoutwit is the brighton gig on the 26th completely sold out!!!??? ,0
@novamc I am still on Twilight  got distracted from TV shows. Just wanna know if I should read the 2nd when I am done with the first.,0
"im lonely  keep me company! 22 female, Parkersburg - West Virginia",0
"Sunny day, and everything goes quiet in twitterland.  Unfortunately some of us still have mountains of work to do. No sun for me ",0
i hate sleeping alone ,0
school resumes this monday. gaaah. ,0
"I cant change my biog from my mobile  gutted! Need to change it, any ideas?",0
laying on the couch with a verry painfull back... wishing someone would know how to loose this pain!!!! OUWIEEEEEEE!!!! ,0
i miss my ugly wight!!! ,0
@robertcjenkin thats sad  all good things must come to an end though ,0
"@Sedat30 uh, NO! LOL. I thought you forgot about me. Let me check my replies again. ",0
Out! I'm gonna miss the first hour of the game ...poop ,0
@KimEllis Oh Kim - trust is my main issue! Would love to hire someone but folk just want ya goodies! ,0
Katie just went home  Bored now.,0
Never expected Chennai would lose the match  #ipl,0
@jamandapples hallmark its almost over tho ,0
Fuck the weather channel. They said it was supposed to rain today. ,0
@johnrobinson That really too bad. ,0
lying in bed wishing i was home...i miss my honey ,0
@loriandcurtis sure did plan on it!! But then I had an employee quit so now I have to work!!!  Good times....  ,0
@mandyism NO YOU DON'T. Canada sucks.  ,0
"doesnt want anything to change, damn growing up ",0
green tea with lemon..YUMMMM!!! Wish I had peach detox tea ,0
Can't find a good pic for my twitter ,0
@tarynneg gaahh it's soo earlyy ,0
not gonna get 8 hours sleep.  ITS 12:08am,0
is nursing a rather poorly dural tear and an inactive sacrum ,0
"@MellyG14 its not like i cut myself on purpose. I wish my feet fit into a pair of sexy designer shoes, size 11 is a hard fit ",0
Mapping out this hat...I have a large head. ,0
says Taipei Cyber Citizen registration page is buggy...   http://plurk.com/p/ouux2,0
"i feel like im not really here, feels like im falling, drowning i got no idea why i feel like this ",0
is extremely disappointed she won't be able to go to Dez's tonight. I guess she's not meant to get out of the damn house. ,0
@Buckhollywood have fun!im studying  and its sunny outside!,0
@tbauer254  sorry to hear,0
@averyholden you got a new place in west vil? Now we can hang out actually. Oh wait you work too much ,0
"hi ho, hi ho... it's off to work... ",0
"why am I so tired, I only walked around and stayed up a little later... feel like an old lady ",0
"Out of the traffic, seen the car that flipped  i pray those ppl r ok",0
"@dreamscometrue3 she is just so real...I love that about her, wishing my breakfast was as healthy as yours ",0
"Bad head, muscles aching  Things to get done today: 1. Write. 2. Watch BSG. 3. Try to not have cake.",0
Done some cleaning...my hands are sore ,0
"im lonely  keep me company! 22 female, california",0
In pool med waiting for @leddy2286 ,0
"@buckhollywood Have fun! I, on the other hand, have a boring day. I have an exam in the afternoon. ",0
"cursing consciousness, then catering....uhm, with my mom. I was hoping for some alliteration. ",0
will deplurk at around 11:15pm.  http://plurk.com/p/ouv0w,0
"Can't sleep in anymore, ugh ",0
just finished big love... craziness! cant wait for season 4. beautiful day outside! no 16miler today.. sore back ,0
Ouch... no Cafeteria open in the morning on Saturday's.... wish I had eaten dinner yesterday...  ,0
Guess who's bizzzack! Btw moving 3 pieces of luggage with 2 hands is haaaaard ,0
just walked the dog. everyone else is hot but im stone cold ,0
Wow it's taking me about 10 minutes to find a parking place big enough! - I miss my small car! ,0
Building email templates for Outlook 2007 is a nightmare. ,0
@AimeeLady exactly. Bad averts.  and they should have ads for DQ at night when it is closed. That is cruel and unusual punishment,0
Last night was fun!! but now i have bruises ,0
"@SMMpharmd yeah, i know, i am! duh. @ceedubb6 thats so upsetting ",0
Off to the city to buy paint. ,0
"@craigballantyne I wish, but no more tickets  we'll watch it tho",0
Its all ending so fast ,0
Ahhhh I can't believe RJ is leaving!!  I think it finally hit me... Sad and half drunk at work someone come visit me!,0
Salad from cafeteria is f-ing my stomach up. ,0
Back to work on Monday after 2 weeks off  ,0
MUMS YELLING AT ME TO GO TO BED NOW!!11  I BETTER GO... NIGHT FOLLOWERS!!!!!! I SAID NIGHT!11,0
"&gt; brother is on his laptop so i cant edit, forgot to run scans whilst i was out and lost at cod  damm this is annying",0
@triplepatte And very fond of the booze and chocolate! lol That stinks having a crappy mom... not like you can 'find a new one' ,0
Is it wrong to take pictures of a firetruck funeral procession?  If so I'm a jerk.  Although I did it before realizing what was going on. ,0
Cleaning house...YAY....Missing Tommy ,0
"is one again, locked up in my bedroom, i'm really sick of spending all my time in here, i just want friends yo. ",0
Still waiting for replacement cards - what if I had no money at all??? Insurance co. seem to be dragging their heels too ,0
Beautiful day in the Triangle. Too bad I gotta spend most of it inside. ,0
OWWW I JUST KNEEED MYSELF IN THE BOOB  - CRYS,0
man... Im nervous for today haha fuck you rachael for leaving me ,0
@helgaN me too come here let's have a girls night ,0
Working. ...But it so pretty outside. ,0
"@VivaVivien: If they're not showing, I'll just have to resort to their live ticker. At least it's better than hearing 2nd hand news. ",0
"im lonely  keep me company! 22 female, Bismarck - North Dakota",0
business communication iï¿½in sorunlu bi yerde yemek yemesi gerek ,0
WOOHOO! 72 degrees here in Sunny Pennsylvania today - should be riding the Harley - not working - but .... had to work ,0
@Shereebaaaby Can't Im already going out ,0
@unewhaven thanks! I've been here all day but neglecting my twitter ,0
I played fair. ,0
no more zoo  hopefully going out tonight though.,0
Strep Throat! UGH! Definitely not the greatest thing to have a week before your first out of state show ,0
@KingKan u and product didn't come to my party ,0
realy realy tiered ,0
Red ant bites really smart ,0
"Listening to music, someone keeps deleting my fav songs ",0
Going to work.  it should be illegal to have to go to work this early on a weekend!,0
Just got text friend gone in for c-section at 30 weeks ,0
@FirstLadyofMADE how was it last night? Sorry I couldn't make it out.  Hit me up later.,0
"I must be feeling a bit better today! My sense of humour is in full on &quot;strange&quot; mode. Energy still low, but I'm trying! Wife is now sick ",0
@xneedlesnpins aww ,0
Getting ready to go to the dentist ,0
@Ste1987 Oh dear mate 2-0 down  hope the 2nd half picks up for you!,0
Cant believe they actually let. Wish it was somewhere else tho..  but it's a start. Sis isnt gonna be happy. Oh well!,0
@MiaSoliz  oh no its raining there   like you said to me yesterday hop on a plane its only 2 hours to here.join me lol,0
"@DogTravelComp Hello, I can't seem to get the site to add my business listing to the shopping cart.  ",0
"Texting, e-mailing, tweeting, and so much more while waiting for phone to ring with news from far away. ",0
